year,advertiser_id,advertiser_name
2010,626,Independent Bank
2010,124,BNP Paribas
2010,1054,Spirit Bank
2010,1144,Union State Bank
2010,156,BankPlus
2010,60,Allegheny Valley Bancorp Inc
2010,690,Layton State Bank
2010,434,First Commonwealth Financial Corp
2010,914,Peoples Security Bank & Trust
2010,263,Citizens & Northern Corp
2010,1146,United Bankshares Inc
2010,896,Palmetto Bank
2010,571,Harvard State Bank
2010,1210,Western State Bank
2010,467,FirstSouth Bancorp Inc
2010,976,Rockland Trust Co
2010,769,Mid Penn Bancorp Inc
2010,387,F&M Bancorp
2010,466,First State Bank & Trust
2010,288,Commerce Bank
2010,919,Pioneer Bank
2010,273,Clearfield Bank & Trust Co
2010,983,S&T Bancorp Inc
2010,248,Century Bank
2010,14,ABC Bank
2010,152,Bank Orion
2010,135,BancorpSouth Inc
2010,933,Provident Bank
2010,237,Carrollton Bancorp
2010,898,Park Bank
2010,606,Horizon Bank
2010,297,Community Savings Bank
2010,528,Great Western Bancorp Inc
2010,238,Carter County Bank
2010,1135,Ulster Savings Bank
2010,829,New York Community Bancorp Inc
2010,968,Ridgewood Savings Bank
2010,1199,Waukesha State Bank
2010,646,Jefferson Bank
2010,763,Metairie Bank & Trust Co
2010,1058,Standard Bank & Trust Co
2010,1106,Torrington Savings Bank
2010,837,Northeast Bank
2010,641,Itasca Bank & Trust Co
2010,830,NewBridge Bancorp
2010,153,Bank of Glen Burnie
2010,932,Prosperity Bancshares Inc
2010,426,First American Bank Corp
2010,332,Delaware County Bank & Trust Cs
2010,292,Community Bank & Trust
2010,1136,Umpqua Holdings Corp
2010,245,Central Pacific Bank
2010,515,German American Bancorp
2010,429,First Bank Of Highland Park
2010,746,Mechanics Savings Bank
2010,355,EAST/WEST MORTGAGE CO
2010,846,Norway Savings Bank
2010,1007,Saco & Biddeford Savings Institution
2010,523,Gorham Savings Bank
2010,160,Bath Savings Institution
2010,91,Androscoggin Bank
2010,221,Cambridge Savings Bank
2010,147,Bank Of NH
2010,305,CoreFirst Bank & Trust
2010,52,Advantage Bank
2010,1143,Union Savings Bank
2010,832,Newtown Savings Bank
2010,977,Rockville Bank
2010,408,Fairfield County Bank
2010,1099,Thomaston Savings Bank
2010,136,Bangor Savings Bank
2010,1206,West Suburban Bank
2010,461,First Service Bank
2010,969,River City Bank
2010,226,Capital Bank
2010,488,Fremont Bank
2010,214,CTBC Bank Co Ltd
2010,684,Lakeside Bancorp
2010,637,Intl Bank Of Commerce
2010,682,Lakeland Bancorp Inc
2010,186,Brunswick Bank & Trust
2010,737,Marine Bank
2010,580,Heartland Bank & Trust Co
2010,134,Banco Santander Central Hispano Sa
2010,1064,Sterling Bancorp
2010,930,Progressive Bank
2010,1060,State Bank
2010,1010,Salem Five Cents Savings Bank
2010,331,Dedham Institution For Savings
2010,961,Republic Bank & Trust Co
2010,171,Belmont Savings Bank
2010,872,OneUnited Bank
2010,861,Ocean Bank
2010,513,Genesee Regional Bank
2010,109,Atlantic Stewardship Bank
2010,835,North Shore Bank
2010,748,Melrose Cooperative Bank
2010,954,Reading Cooperative Bank
2010,470,Firstrust Bank
2010,310,Country Bank
2010,459,First Republic Bank
2010,867,Omni Bank
2010,132,BancFirst Corp
2010,68,Altoona First Savings Bank
2010,594,Home Savings & Loan Co
2010,841,Northwest Bancshares Inc
2010,562,Haddon Savings Bank
2010,89,Anchorbank
2010,158,Banner Bank
2010,1024,Sharon Savings Bank
2010,1149,United Savings Bank
2010,639,Investors Savings Bank
2010,619,INVESTORS BANK CORP
2010,527,Great Southern Bancorp Inc
2010,526,Great Midwest Bank
2010,701,Lisle Savings Bank
2010,807,NVE Bancorp
2010,179,Bogota Savings Bank
2010,936,Prudential Financial Inc
2010,180,Boiling Springs Savings Bank Inc
2010,268,Citizens Savings Bank
2010,610,Huntingdon Valley Bank
2010,736,Manasquan Savings Bank
2010,734,Magyar Bancorp
2010,347,Doral Bank
2010,602,Homestreet Inc
2010,367,Eastern Bank
2010,542,Gulf Coast Bank & Trust Co
2010,311,County Bank
2010,266,Citizens First Bank
2010,1178,Village Bank
2010,77,American Enterprise Bank
2010,1043,Southern Community Bank & Trust
2010,733,Macatawa Bank Corp
2010,963,Resource Bank
2010,958,Reliance Bank
2010,581,Heritage Community Bank
2010,149,Bank Of Oak Ridge
2010,1124,Two River Community Bank
2010,309,Cottage Savings Bank
2010,165,Beach Community Bank
2010,843,Northwest Commercial Bank
2010,432,First Choice Bank
2010,373,Embassy Bank For The Lehigh Valley
2010,83,American Trust Bank
2010,1208,Western Alliance Bancorp
2010,632,Integrity Bank
2010,66,Ally Financial Inc
2010,201,COASTWAY CREDIT UNION
2010,613,Hyde Park Savings Bank
2010,183,Bridgewater Savings Bank
2010,365,East Cambridge Savings Bank
2010,775,Middlesex Savings Bank
2010,363,Eagle Bank
2010,630,Institution For Savings
2010,952,Randolph Savings Bank
2010,1052,Spencer Savings Bank
2010,1041,South Shore Savings Bank
2010,236,Carolina First Corp
2010,917,Piedmont Federal Savings Bank
2010,591,Home Federal Bank
2010,1141,Union Federal Savings & Loan Assn
2010,612,Huntington Federal
2010,193,CHEVIOT SAVINGS BANK
2010,234,Capitol Federal Financial Inc
2010,540,Guardian Savings
2010,1195,Washington Federal Inc
2010,590,Home Bank
2010,774,Middlesex Federal Savings
2010,280,Colonial Federal Savings Bank
2010,651,Kearny Financial Corp
2010,1035,Somerset Savings Bank
2010,99,Arundel Federal Savings Bank
2010,155,BankFinancial FSB
2010,283,Columbia Bank
2010,1097,Third Federal Bank
2010,1147,United Fidelity Bank
2010,979,Rosedale Federal Savings & Loan Assn
2010,1216,Windsor Federal Savings
2010,252,Charleroi Federal Savings Bank
2010,833,North American Savings Bank
2010,418,Federal Savings Bank
2010,439,First Federal Bank
2010,973,Riverview Community Bank
2010,1098,Third Federal Savings & Loan
2010,978,Roma Bank
2010,573,Hatboro Federal Savings
2010,938,Pulaski Bank
2010,239,Carver Federal Savings Bank
2010,487,Freehold Savings Bank
2010,680,Lake Shore Savings Inc
2010,353,E-Trade Financial Corp
2010,372,El Dorado Savings Bank
2010,440,First Federal Bank Of FL
2010,281,Colonial Savings FA
2010,634,Interamerican Bank
2010,1119,Trustco Bancorp
2010,1193,WSFS Financial Corp
2010,706,Luther Burbank Savings
2010,1150,United Services Automobile Assn
2010,1066,Sterling Bank & Trust Fsb
2010,345,Dollar Bank
2010,793,Mutual Of Omaha Insurance Co
2010,471,Flagstar Bancorp Inc
2010,460,First Savings Bank
2010,484,Franklin Savings Bank FSB
2010,953,Raymond James Financial Inc
2010,491,Frontier Bank
2010,593,Home Loan Investment Bank
2010,597,HomeTrust Banking Partnership
2010,346,Domestic Bank
2010,772,MidFirst Bank
2010,1062,State Farm Mutual Auto Ins Co
2010,22,AIG American Intl Group Inc
2010,65,Allstate Corp
2010,1082,TIAA Teachers Insurance & Annuity Assn
2010,139,Bank Mutual
2010,184,Brookline Bancorp Inc
2010,568,Harrington Bank
2010,989,SHELTER MORTGAGE CO
2010,940,PyraMax Bank
2010,112,BANK @LANTEC FIN FED CREDIT UNION
2010,915,Peoples United Financial Inc
2010,253,Charles Schwab Corp
2010,195,CIT Group Inc
2010,247,Centris Federal Credit Union
2010,222,Campus Federal Credit Union
2010,76,American Eagle Federal Credit Union
2010,427,First Atlantic Federal Credit Union
2010,866,Omaha Federal Credit Union
2010,506,GTE Financial
2010,905,Pentagon Federal Credit Union
2010,645,Jax Federal Credit Union
2010,329,Dayton Firefighters Federal Credit Union
2010,120,BFG Federal Credit Union
2010,1164,Utah First Federal Credit Union
2010,851,NuVision Federal Credit Union
2010,296,Community Resource Federal Credit Union
2010,55,Affinity Federal Credit Union
2010,970,River City Federal Credit Union
2010,825,New Mexico Educators Federal Credit Union
2010,834,North Jersey Federal Credit Union
2010,276,Coastline Federal Credit Union
2010,689,Langley Federal Credit Union
2010,904,Pen Air Federal Credit Union
2010,1159,University Federal Credit Union
2010,778,Midwest America Federal Credit Union
2010,1094,Tennessee Valley Federal Credit Union
2010,576,Hawaii State Federal Credit Union
2010,94,Arizona Federal Credit Union
2010,575,Hawaii Schools Federal Credit Union
2010,384,Evolve Federal Credit Union
2010,577,HawaiiUSA Federal Credit Union
2010,1076,Sunmark Federal Credit Union
2010,903,Pearl Harbor Federal Credit Union
2010,703,Logix Federal Credit Union
2010,261,Citadel Federal Credit Union
2010,1121,Tucson Federal Credit Union
2010,375,Empower Federal Credit Union
2010,1039,South Jersey Federal Credit Union
2010,750,Member One Federal Credit Union
2010,660,Kinecta Federal Credit Union
2010,1211,Western Sun Federal Credit Union
2010,494,GCS Federal Credit Union
2010,1071,Summit Federal Credit Union
2010,653,Kellogg Community Federal Credit Union
2010,1152,United Southeast Federal Credit Union
2010,173,Bethpage Federal Credit Union
2010,1006,Sac Federal Credit Union
2010,412,Family First Federal Credit Union
2010,516,Glass City Federal Credit Union
2010,845,Northwest Federal Credit Union
2010,814,Navy Federal Credit Union
2010,894,Pacific Oaks Federal Credit Union
2010,572,Harvesters Federal Credit Union
2010,90,Andrews Federal Credit Union
2010,858,ORNL Federal Credit Union
2010,58,Alaska USA Federal Credit Union
2010,1073,Sun East Federal Credit Union
2010,795,NASA Federal Credit Union
2010,870,One NV Credit Union
2010,758,Merck Sharp & Dohme Federal Credit Union
2010,751,Members 1st Federal Credit Union
2010,1221,Y-12 Federal Credit Union
2010,906,People First Federal Credit Union
2010,285,Columbus Metro Federal Credit Union
2010,1213,White Crown Federal Credit Union
2010,6,1st Advantage Federal Credit Union
2010,609,Hughes Federal Credit Union
2010,955,Redstone Federal Credit Union
2010,348,Dort Federal Credit Union
2010,189,CBC Federal Credit Union
2010,1117,Truliant Federal Credit Union
2010,1214,White Sands Federal Credit Union
2010,1087,Teachers Federal Credit Union
2010,511,Genco Federal Credit Union
2010,421,Finance Center Federal Credit Union
2010,229,Capital Communications Federal Credit Union
2010,341,Direct Federal Credit Union
2010,816,Neighbors Federal Credit Union
2010,665,L&N Federal Credit Union
2010,371,Eglin Federal Credit Union
2010,743,McCoy Federal Credit Union
2010,534,Grow Financial Federal Credit Union
2010,984,SAFE Federal Credit Union
2010,1160,University Of HI Federal Credit Union
2010,1125,Tyndall Federal Credit Union
2010,96,Arkansas Federal Credit Union
2010,1020,Security Service Federal Credit Union
2010,1025,Shreveport Federal Credit Union
2010,1014,Sandia Area Federal Credit Union
2010,358,ENT Federal Credit Union
2010,662,Kirtland Federal Credit Union
2010,255,Chartway Federal Credit Union
2010,15,ABNB Federal Credit Union
2010,1180,Virginia Beach Schools Federal Credit Union
2010,339,Diamond Valley Federal Credit Union
2010,782,Mission Federal Credit Union
2010,570,Hartford Federal Credit Union
2010,666,LA Capitol Federal Credit Union
2010,42,ASI Federal Credit Union
2010,918,Pinnacle Federal Credit Union
2010,582,Heritage Federal Credit Union
2010,685,Lanco Federal Credit Union
2010,912,Peoples Federal Credit Union
2010,947,RIA Federal Credit Union
2010,1182,Visions Federal Credit Union
2010,1131,USAlliance Federal Credit Union
2010,1069,Suffolk Federal Credit Union
2010,275,Coastal Federal Credit Union
2010,951,RTP Federal Credit Union
2010,921,Pittsford Federal Credit Union
2010,323,Cross Valley Federal Credit Union
2010,1133,UT Federal Credit Union
2010,73,AmeriChoice Federal Credit Union
2010,483,Franklin Mint Federal Credit Union
2010,1220,Xceed Financial Federal Credit Union
2010,114,BEACH MUNICIPAL FED CREDIT UNION
2010,647,Johns Hopkins Federal Credit Union
2010,212,CPM Federal Credit Union
2010,766,Michigan State University Federal Credit Union
2010,340,Digital Federal Credit Union
2010,848,Notre Dame Federal Credit Union
2010,479,Founders Federal Credit Union
2010,1161,University Of KY Federal Credit Union
2010,53,Advantage Federal Credit Union
2010,1092,Telcoe Federal Credit Union
2010,1034,Somerset Federal Credit Union
2010,836,NorthCountry Federal Credit Union
2010,589,Hiway Federal Credit Union
2010,1011,San Antonio Federal Credit Union
2010,335,Denver Community Credit Union
2010,59,Allegacy Federal Credit Union
2010,1103,Tinker Federal Credit Union
2010,1201,Webster First Federal Credit Union
2010,361,ESL Federal Credit Union
2010,1096,Texar Federal Credit Union
2010,325,Cyprus Credit Union
2010,789,Mountain America Credit Union
2010,522,Goldenwest Credit Union
2010,74,America First Credit Union
2010,543,Gulf Winds Federal Credit Union
2010,336,Deseret First Credit Union
2010,524,Granite Credit Union
2010,607,Horizon Credit Union
2010,254,Charlotte Metro Credit Union
2010,1122,Tulsa Federal Employees Credit Union
2010,753,Members Credit Union
2010,1196,Washington State Employees Credit Union
2010,496,GECU Of El Paso
2010,1081,TCU Teachers Credit Union
2010,317,Credit Union Of America
2010,92,Anoka Hennepin Credit Union
2010,792,Municipal Credit Union
2010,525,Great Lakes Credit Union
2010,485,Freedom Credit Union
2010,844,Northwest Community Credit Union
2010,615,IH MS Valley Credit Union
2010,1203,Weokie Credit Union Foundation
2010,1056,St Louis Community Credit Union
2010,423,Financial Center Credit Union
2010,103,Associated Credit Union
2010,688,Landmark Credit Union
2010,298,Community Trust Credit Union
2010,1123,Tulsa Teachers Credit Union
2010,413,Family Security Credit Union
2010,104,Associated Credit Union Of TX
2010,291,Commonwealth Credit Union
2010,937,Public Service Credit Union
2010,98,Arrowhead Credit Union
2010,411,Family Credit Union
2010,220,California Credit Union
2010,1019,Scott Credit Union
2010,824,New Horizons Credit Union
2010,1132,USE CREDIT UNION
2010,230,Capital Credit Union
2010,1165,VALLEY CREDIT UNION
2010,754,Members First Credit Union
2010,250,Chaco Credit Union Inc
2010,1013,San Diego Metropolitan Credit Union
2010,1012,San Diego County Credit Union
2010,1022,Seven Seventeen Credit Union
2010,326,DEERE HARVESTER CREDIT UNION
2010,650,Kalsee Credit Union
2010,95,Arizona State Credit Union
2010,164,BayPort Credit Union Inc
2010,852,Numark Credit Union
2010,475,Florida Telco Credit Union
2010,655,Kemba Financial Credit Union
2010,713,MEADOWS CREDIT UNION
2010,519,Golden 1 Credit Union
2010,971,River Valley Credit Union
2010,654,Kemba Credit Union Inc
2010,765,Metro Credit Union
2010,320,Credit Union One
2010,749,Melrose Credit Union
2010,681,Lake Trust Credit Union
2010,1088,Team One Credit Union
2010,303,Consumers Credit Union
2010,862,Oklahoma Central Credit Union
2010,469,Firstmark Credit Union
2010,679,Lake MI Credit Union
2010,177,Boeing Employees Credit Union
2010,869,OnPoint Community Credit Union
2010,54,Affinity Credit Union
2010,1093,Telhio Credit Union Inc
2010,93,Arizona Central Credit Union
2010,424,Financial Plus Credit Union
2010,279,Collins Credit Union
2010,1070,Summit Credit Union
2010,702,Listerhill Credit Union
2010,1158,University Credit Union
2010,1154,Unitus Community Credit Union
2010,294,Community Credit Union
2010,1091,Telco Community Credit Union
2010,700,Linn Area Credit Union
2010,574,Hawaii Central Credit Union
2010,996,STATE CENTER CREDIT UNION
2010,1057,St Marys Bank
2010,351,Dupaco Community Credit Union
2010,742,Mazuma Credit Union
2010,892,PSECU PA State Employee Credit Union
2010,529,Greater IA Credit Union
2010,319,Credit Union Of Denver
2010,1175,Veridian Credit Union
2010,350,DuTrac Community Credit Union
2010,318,Credit Union Of CO
2010,293,Community Choice Credit Union
2010,1156,Universal 1 Credit Union Inc
2010,1074,SunWest Educational Credit Union
2010,1061,State Employees Credit Union
2010,992,SOUTH DIV CREDIT UNION
2010,338,Dexter Credit Union
2010,1212,Westerra Credit Union
2010,911,Peoples Credit Union
2010,315,Credit Union 1
2010,1115,TruMark Financial Credit Union
2010,1219,Wright-Patt Credit Union Inc
2010,986,SECU Credit Union
2010,628,Industrial Credit Union
2010,333,Delta Community Credit Union
2010,453,First Northern Credit Union
2010,370,Educators Credit Union
2010,219,California Coast Credit Union
2010,924,Point Breeze Credit Union
2010,532,Greenwood Credit Union
2010,313,Coventry Credit Union
2010,539,Guardian Credit Union
2010,295,Community First Credit Union
2010,920,Pioneer Credit Union
2010,1205,Wescom Credit Union
2010,480,Fox Communities Credit Union
2010,435,First Community Credit Union
2010,981,Royal Credit Union
2010,328,Day Air Credit Union
2010,1181,Virginia Credit Union
2010,278,Code Credit Union
2010,853,Numerica Credit Union
2010,578,Hawthorne Credit Union
2010,166,Beacon Credit Union
2010,1162,Utah Central Credit Union
2010,967,Rhode Island Credit Union
2010,902,Pawtucket Credit Union
2010,1051,Space Coast Credit Union
2010,566,HarborOne Bank
2010,431,First Central Credit Union
2010,299,CommunityAmerica Credit Union
2010,271,City Credit Union
2010,727,MORTGAGE SOLUTIONS
2010,1172,Vantage Credit Union
2010,356,EECU Credit Union
2010,863,Old Hickory Credit Union
2010,462,First South Credit Union
2010,463,First South Financial Credit Union
2010,664,Knoxville TVA Employees Credit Union
2010,369,Eastman Credit Union
2010,284,Columbia Credit Union
2010,1055,Spokane Teachers Credit Union
2010,518,Global Credit Union
2010,478,Forum Credit Union
2010,1148,United Heritage Credit Union
2010,168,Belco Community Credit Union
2010,627,Indiana Members Credit Union
2010,243,Centra Credit Union
2010,1173,Velocity Credit Union
2010,1008,Safe Credit Union
2010,437,First Entertainment Credit Union
2010,1021,Service Credit Union
2010,925,Point Loma Credit Union
2010,1089,Technology Credit Union
2010,761,Meriwest Credit Union
2010,1018,Schools Financial Credit Union
2010,1168,Valley First Credit Union
2010,891,PSCU Inc
2010,1045,Southland Credit Union
2010,410,Fairwinds Credit Union
2010,321,Credit Union West
2010,624,Illiana Financial Credit Union
2010,927,Premier America Credit Union
2010,72,AmeriCU Credit Union
2010,170,Bellco Credit Union
2010,965,Resource One Credit Union
2010,282,Colorado Credit Union
2010,436,First Credit Union
2010,804,NORTH ISLAND FINANCIAL CREDIT UNION
2010,1174,Ventura County Credit Union
2010,667,LBS Financial Credit Union
2010,1114,Tropical Financial Credit Union
2010,794,Mutual Security Credit Union
2010,739,Matadors Community Credit Union
2010,1184,Vystar Credit Union
